Parameter ID, Timestamp, Data
5, 300, 679056.000000
3, 290, 27.000000
4, 290, 11830.000000
5, 290, 679020.000000
3, 280, 18.000000
4, 280, 11812.000000
5, 280, 678984.000000
3, 270, 9.000000
4, 270, 11794.000000
5, 270, 678948.000000
3, 260, 0.000000
4, 260, 11776.000000
5, 260, 678912.000000
7, 250, 9.000000
8, 250, -11758.000000
6, 250, 1357752.000000
3, 250, 247.000000
4, 250, 11758.000000
5, 250, 678876.000000
3, 240, 238.000000
4, 240, 11740.000000
5, 240, 678840.000000
3, 230, 229.000000
4, 230, 11722.000000
5, 230, 678804.000000
3, 220, 220.000000
4, 220, 11704.000000
5, 220, 678768.000000
3, 210, 211.000000
4, 210, 11686.000000
5, 210, 678732.000000
9, 200, -678700.000000
10, 200, -1357400.000000
11, 200, 16938.839844
7, 200, 53.000000
8, 200, -11670.000000
6, 200, 1357400.000000
3, 200, 203.000000
4, 200, 11670.000000
5, 200, 678700.000000
3, 190, 194.000000
4, 190, 11652.000000
5, 190, 678664.000000
3, 180, 185.000000
4, 180, 11634.000000
5, 180, 678628.000000
3, 170, 176.000000
4, 170, 11616.000000
5, 170, 678592.000000
3, 160, 167.000000
4, 160, 11598.000000
5, 160, 678556.000000
7, 150, 98.000000
8, 150, -11580.000000
6, 150, 1357040.000000
3, 150, 158.000000
4, 150, 11580.000000
5, 150, 678520.000000
3, 140, 149.000000
4, 140, 11562.000000
5, 140, 678484.000000
3, 130, 140.000000
4, 130, 11544.000000
5, 130, 678448.000000
3, 120, 131.000000
4, 120, 11526.000000
5, 120, 678412.000000
3, 110, 122.000000
4, 110, 11508.000000
5, 110, 678376.000000
9, 100, -678344.000000
10, 100, -1356688.000000
11, 100, 16929.974609
7, 100, -114.000000
8, 100, -11492.000000
6, 100, 1356688.000000
3, 100, 114.000000
4, 100, 11492.000000
5, 100, 678344.000000
3, 90, 105.000000
4, 90, 11474.000000
5, 90, 678308.000000
3, 80, 96.000000
4, 80, 11456.000000
5, 80, 678272.000000
3, 70, 87.000000
4, 70, 11438.000000
5, 70, 678236.000000
3, 60, 78.000000
4, 60, 11420.000000
5, 60, 678200.000000
7, 50, -69.000000
8, 50, -11402.000000
6, 50, 1356328.000000
3, 50, 69.000000
4, 50, 11402.000000
5, 50, 678164.000000
3, 40, 60.000000
4, 40, 11384.000000
5, 40, 678128.000000
3, 30, 51.000000
4, 30, 11366.000000
5, 30, 678092.000000
3, 20, 42.000000
4, 20, 11348.000000
5, 20, 678056.000000
3, 10, 33.000000
4, 10, 11330.000000
5, 10, 678020.000000
3, 2086, 75.000000
4, 2086, 14998.000000
5, 2086, 685356.000000
7, 2082, -72.000000
8, 2082, -14992.000000
6, 2082, 1370688.000000
3, 2076, 67.000000
4, 2076, 14982.000000
5, 2076, 685324.000000
3, 2066, 58.000000
4, 2066, 14964.000000
5, 2066, 685288.000000
3, 2056, 49.000000
4, 2056, 14946.000000
5, 2056, 685252.000000
3, 2046, 40.000000
4, 2046, 14928.000000
5, 2046, 685216.000000
3, 2036, 31.000000
4, 2036, 14910.000000
5, 2036, 685180.000000
7, 2032, -28.000000
8, 2032, -14904.000000
6, 2032, 1370336.000000
3, 2026, 23.000000
4, 2026, 14894.000000
5, 2026, 685148.000000
3, 2016, 14.000000
4, 2016, 14876.000000
5, 2016, 685112.000000
3, 2006, 5.000000
4, 2006, 14858.000000
5, 2006, 685076.000000
9, 2000, -685056.000000
10, 2000, -1370112.000000
11, 2000, 17097.119141
3, 1996, 253.000000
4, 1996, 14842.000000
5, 1996, 685044.000000
3, 1986, 244.000000
4, 1986, 14824.000000
5, 1986, 685008.000000
7, 1982, 15.000000
8, 1982, -14818.000000
6, 1982, 1369992.000000
3, 1976, 236.000000
4, 1976, 14808.000000
5, 1976, 684976.000000
3, 1966, 227.000000
4, 1966, 14790.000000
5, 1966, 684940.000000
3, 1956, 218.000000
4, 1956, 14772.000000
5, 1956, 684904.000000
3, 1946, 209.000000
4, 1946, 14754.000000
5, 1946, 684868.000000
3, 1936, 200.000000
4, 1936, 14736.000000
5, 1936, 684832.000000
7, 1932, 59.000000
8, 1932, -14730.000000
6, 1932, 1369640.000000
3, 1926, 192.000000
4, 1926, 14720.000000
5, 1926, 684800.000000
3, 1916, 183.000000
4, 1916, 14702.000000
5, 1916, 684764.000000
3, 1906, 174.000000
4, 1906, 14684.000000
5, 1906, 684728.000000
9, 1900, -684708.000000
10, 1900, -1369416.000000
11, 1900, 17088.453125
3, 1896, 166.000000
4, 1896, 14668.000000
5, 1896, 684696.000000
3, 1886, 157.000000
4, 1886, 14650.000000
5, 1886, 684660.000000
7, 1882, 102.000000
8, 1882, -14644.000000
6, 1882, 1369296.000000
3, 1876, 149.000000
4, 1876, 14634.000000
5, 1876, 684628.000000
3, 1866, 140.000000
4, 1866, 14616.000000
5, 1866, 684592.000000
3, 1856, 131.000000
4, 1856, 14598.000000
5, 1856, 684556.000000
3, 1846, 122.000000
4, 1846, 14580.000000
5, 1846, 684520.000000
3, 1836, 113.000000
4, 1836, 14562.000000
5, 1836, 684484.000000
7, 1832, -110.000000
8, 1832, -14556.000000
6, 1832, 1368944.000000
3, 1826, 105.000000
4, 1826, 14546.000000
5, 1826, 684452.000000
3, 1816, 96.000000
4, 1816, 14528.000000
5, 1816, 684416.000000
3, 1806, 87.000000
4, 1806, 14510.000000
5, 1806, 684380.000000
9, 1800, -684360.000000
10, 1800, -1368720.000000
11, 1800, 17079.787109
3, 1796, 79.000000
4, 1796, 14494.000000
5, 1796, 684348.000000
3, 1786, 70.000000
4, 1786, 14476.000000
5, 1786, 684312.000000
7, 1782, -67.000000
8, 1782, -14470.000000
6, 1782, 1368600.000000
3, 1776, 62.000000
4, 1776, 14460.000000
5, 1776, 684280.000000
3, 1766, 53.000000
4, 1766, 14442.000000
5, 1766, 684244.000000
3, 1756, 44.000000
4, 1756, 14424.000000
5, 1756, 684208.000000
3, 1746, 35.000000
4, 1746, 14406.000000
5, 1746, 684172.000000
3, 1736, 26.000000
4, 1736, 14388.000000
5, 1736, 684136.000000
7, 1732, -23.000000
8, 1732, -14382.000000
6, 1732, 1368248.000000
3, 1726, 18.000000
4, 1726, 14372.000000
5, 1726, 684104.000000
3, 1716, 9.000000
4, 1716, 14354.000000
5, 1716, 684068.000000
3, 1706, 0.000000
4, 1706, 14336.000000
5, 1706, 684032.000000
9, 1700, -684012.000000
10, 1700, -1368024.000000
11, 1700, 17071.121094
3, 1696, 248.000000
4, 1696, 14320.000000
5, 1696, 684000.000000
3, 1686, 239.000000
4, 1686, 14302.000000
5, 1686, 683964.000000
7, 1682, 20.000000
8, 1682, -14296.000000
6, 1682, 1367904.000000
3, 1676, 231.000000
4, 1676, 14286.000000
5, 1676, 683932.000000
3, 1666, 222.000000
4, 1666, 14268.000000
5, 1666, 683896.000000
3, 1656, 213.000000
4, 1656, 14250.000000
5, 1656, 683860.000000
3, 1646, 204.000000
4, 1646, 14232.000000
5, 1646, 683824.000000
3, 1636, 195.000000
4, 1636, 14214.000000
5, 1636, 683788.000000
7, 1632, 64.000000
8, 1632, -14208.000000
6, 1632, 1367552.000000
3, 1626, 187.000000
4, 1626, 14198.000000
5, 1626, 683756.000000
3, 1616, 178.000000
4, 1616, 14180.000000
5, 1616, 683720.000000
3, 1606, 169.000000
4, 1606, 14162.000000
5, 1606, 683684.000000
9, 1600, -683664.000000
10, 1600, -1367328.000000
11, 1600, 17062.455078
3, 1596, 161.000000
4, 1596, 14146.000000
5, 1596, 683652.000000
3, 1586, 152.000000
4, 1586, 14128.000000
5, 1586, 683616.000000
7, 1582, 107.000000
8, 1582, -14122.000000
6, 1582, 1367208.000000
3, 1576, 144.000000
4, 1576, 14112.000000
5, 1576, 683584.000000
3, 1566, 135.000000
4, 1566, 14094.000000
5, 1566, 683548.000000
3, 1556, 126.000000
4, 1556, 14076.000000
5, 1556, 683512.000000
3, 1546, 117.000000
4, 1546, 14058.000000
5, 1546, 683476.000000
3, 1536, 108.000000
4, 1536, 14040.000000
5, 1536, 683440.000000
7, 1532, -105.000000
8, 1532, -14034.000000
6, 1532, 1366856.000000
3, 1526, 100.000000
4, 1526, 14024.000000
5, 1526, 683408.000000
3, 1516, 91.000000
4, 1516, 14006.000000
5, 1516, 683372.000000
3, 1506, 82.000000
4, 1506, 13988.000000
5, 1506, 683336.000000
9, 1500, -683316.000000
10, 1500, -1366632.000000
11, 1500, 17053.789062
3, 1496, 74.000000
4, 1496, 13972.000000
5, 1496, 683304.000000
3, 1486, 65.000000
4, 1486, 13954.000000
5, 1486, 683268.000000
7, 1482, -62.000000
8, 1482, -13948.000000
6, 1482, 1366512.000000
3, 1476, 57.000000
4, 1476, 13938.000000
5, 1476, 683236.000000
3, 1466, 48.000000
4, 1466, 13920.000000
5, 1466, 683200.000000
3, 1456, 39.000000
4, 1456, 13902.000000
5, 1456, 683164.000000
3, 1446, 30.000000
4, 1446, 13884.000000
5, 1446, 683128.000000
3, 1436, 21.000000
4, 1436, 13866.000000
5, 1436, 683092.000000
7, 1432, -18.000000
8, 1432, -13860.000000
6, 1432, 1366160.000000
3, 1426, 13.000000
4, 1426, 13850.000000
5, 1426, 683060.000000
3, 1416, 4.000000
4, 1416, 13832.000000
5, 1416, 683024.000000
3, 1406, 251.000000
4, 1406, 13814.000000
5, 1406, 682988.000000
9, 1400, -682968.000000
10, 1400, -1365936.000000
11, 1400, 17045.123047
3, 1396, 243.000000
4, 1396, 13798.000000
5, 1396, 682956.000000
3, 1386, 234.000000
4, 1386, 13780.000000
5, 1386, 682920.000000
7, 1382, 25.000000
8, 1382, -13774.000000
6, 1382, 1365816.000000
3, 1376, 226.000000
4, 1376, 13764.000000
5, 1376, 682888.000000
3, 1366, 217.000000
4, 1366, 13746.000000
5, 1366, 682852.000000
3, 1356, 208.000000
4, 1356, 13728.000000
5, 1356, 682816.000000
3, 1346, 199.000000
4, 1346, 13710.000000
5, 1346, 682780.000000
3, 1336, 190.000000
4, 1336, 13692.000000
5, 1336, 682744.000000
7, 1332, 69.000000
8, 1332, -13686.000000
6, 1332, 1365464.000000
3, 1326, 182.000000
4, 1326, 13676.000000
5, 1326, 682712.000000
3, 1316, 173.000000
4, 1316, 13658.000000
5, 1316, 682676.000000
3, 1306, 164.000000
4, 1306, 13640.000000
5, 1306, 682640.000000
9, 1300, -682620.000000
10, 1300, -1365240.000000
11, 1300, 17036.457031
3, 1296, 156.000000
4, 1296, 13624.000000
5, 1296, 682608.000000
3, 1286, 147.000000
4, 1286, 13606.000000
5, 1286, 682572.000000
7, 1282, 112.000000
8, 1282, -13600.000000
6, 1282, 1365120.000000
3, 1276, 139.000000
4, 1276, 13590.000000
5, 1276, 682540.000000
3, 1266, 130.000000
4, 1266, 13572.000000
5, 1266, 682504.000000
3, 1256, 121.000000
4, 1256, 13554.000000
5, 1256, 682468.000000
3, 1246, 112.000000
4, 1246, 13536.000000
5, 1246, 682432.000000
3, 1236, 103.000000
4, 1236, 13518.000000
5, 1236, 682396.000000
7, 1232, -100.000000
8, 1232, -13512.000000
6, 1232, 1364768.000000
3, 1226, 95.000000
4, 1226, 13502.000000
5, 1226, 682364.000000
3, 1216, 86.000000
4, 1216, 13484.000000
5, 1216, 682328.000000
3, 1206, 77.000000
4, 1206, 13466.000000
5, 1206, 682292.000000
9, 1200, -682272.000000
10, 1200, -1364544.000000
11, 1200, 17027.791016
3, 1196, 69.000000
4, 1196, 13450.000000
5, 1196, 682260.000000
3, 1186, 60.000000
4, 1186, 13432.000000
5, 1186, 682224.000000
7, 1182, -57.000000
8, 1182, -13426.000000
6, 1182, 1364424.000000
3, 1176, 52.000000
4, 1176, 13416.000000
5, 1176, 682192.000000
3, 1166, 43.000000
4, 1166, 13398.000000
5, 1166, 682156.000000
3, 1156, 34.000000
4, 1156, 13380.000000
5, 1156, 682120.000000
3, 1146, 25.000000
4, 1146, 13362.000000
5, 1146, 682084.000000
3, 1136, 16.000000
4, 1136, 13344.000000
5, 1136, 682048.000000
7, 1132, -13.000000
8, 1132, -13338.000000
6, 1132, 1364072.000000
3, 1126, 8.000000
4, 1126, 13328.000000
5, 1126, 682016.000000
3, 1116, 255.000000
4, 1116, 13310.000000
5, 1116, 681980.000000
3, 1106, 246.000000
4, 1106, 13292.000000
5, 1106, 681944.000000
9, 1100, -681924.000000
10, 1100, -1363848.000000
11, 1100, 17019.125000
8, 1082, -13276.000000
7, 1082, 18.000000
6, 1082, 1363824.000000
3, 1096, 238.000000
4, 1096, 13276.000000
5, 1096, 681912.000000
3, 1082, 165.000000
4, 1082, 13130.000000
5, 1082, 681620.000000
3, 3173, 27.000000
4, 3173, 16950.000000
5, 3173, 689260.000000
3, 3163, 18.000000
4, 3163, 16932.000000
5, 3163, 689224.000000
3, 3153, 9.000000
4, 3153, 16914.000000
5, 3153, 689188.000000
3, 3143, 0.000000
4, 3143, 16896.000000
5, 3143, 689152.000000
7, 3133, 9.000000
8, 3133, -16878.000000
6, 3133, 1378232.000000
5, 3133, 689116.000000
3, 3133, 247.000000
4, 3133, 16878.000000
3, 3123, 238.000000
4, 3123, 16860.000000
5, 3123, 689080.000000
3, 3113, 229.000000
4, 3113, 16842.000000
5, 3113, 689044.000000
3, 3103, 220.000000
4, 3103, 16824.000000
5, 3103, 689008.000000
3, 3093, 211.000000
4, 3093, 16806.000000
5, 3093, 688972.000000
9, 3083, -688940.000000
10, 3083, -1377880.000000
11, 3083, 17193.839844
8, 3083, -16790.000000
7, 3083, 53.000000
6, 3083, 1377880.000000
3, 3083, 203.000000
4, 3083, 16790.000000
5, 3083, 688940.000000
3, 3073, 194.000000
4, 3073, 16772.000000
5, 3073, 688904.000000
3, 3063, 185.000000
4, 3063, 16754.000000
5, 3063, 688868.000000
3, 3053, 176.000000
4, 3053, 16736.000000
5, 3053, 688832.000000
3, 3043, 167.000000
4, 3043, 16718.000000
5, 3043, 688796.000000
7, 3033, 98.000000
8, 3033, -16700.000000
6, 3033, 1377520.000000
5, 3033, 688760.000000
3, 3033, 158.000000
4, 3033, 16700.000000
3, 3023, 149.000000
4, 3023, 16682.000000
5, 3023, 688724.000000
3, 3013, 140.000000
4, 3013, 16664.000000
5, 3013, 688688.000000
3, 3003, 131.000000
4, 3003, 16646.000000
5, 3003, 688652.000000
3, 2993, 122.000000
4, 2993, 16628.000000
5, 2993, 688616.000000
9, 2983, -688584.000000
10, 2983, -1377168.000000
11, 2983, 17184.974609
8, 2983, -16612.000000
7, 2983, -114.000000
6, 2983, 1377168.000000
3, 2983, 114.000000
4, 2983, 16612.000000
5, 2983, 688584.000000
3, 2973, 105.000000
4, 2973, 16594.000000
5, 2973, 688548.000000
3, 2963, 96.000000
4, 2963, 16576.000000
5, 2963, 688512.000000
3, 2953, 87.000000
4, 2953, 16558.000000
5, 2953, 688476.000000
3, 2943, 78.000000
4, 2943, 16540.000000
5, 2943, 688440.000000
7, 2933, -69.000000
8, 2933, -16522.000000
6, 2933, 1376808.000000
5, 2933, 688404.000000
3, 2933, 69.000000
4, 2933, 16522.000000
3, 2923, 60.000000
4, 2923, 16504.000000
5, 2923, 688368.000000
3, 2913, 51.000000
4, 2913, 16486.000000
5, 2913, 688332.000000
3, 2903, 42.000000
4, 2903, 16468.000000
5, 2903, 688296.000000
3, 2893, 33.000000
4, 2893, 16450.000000
5, 2893, 688260.000000
9, 2883, -688228.000000
10, 2883, -1376456.000000
11, 2883, 17176.109375
8, 2883, -16434.000000
7, 2883, -25.000000
6, 2883, 1376456.000000
3, 2883, 25.000000
4, 2883, 16434.000000
5, 2883, 688228.000000
3, 2873, 16.000000
4, 2873, 16416.000000
5, 2873, 688192.000000
3, 2863, 7.000000
4, 2863, 16398.000000
5, 2863, 688156.000000
3, 2853, 254.000000
4, 2853, 16380.000000
5, 2853, 688120.000000
3, 2843, 245.000000
4, 2843, 16362.000000
5, 2843, 688084.000000
7, 2833, 20.000000
8, 2833, -16344.000000
6, 2833, 1376096.000000
5, 2833, 688048.000000
3, 2833, 236.000000
4, 2833, 16344.000000
3, 2823, 227.000000
4, 2823, 16326.000000
5, 2823, 688012.000000
3, 2813, 218.000000
4, 2813, 16308.000000
5, 2813, 687976.000000
3, 2803, 209.000000
4, 2803, 16290.000000
5, 2803, 687940.000000
3, 2793, 200.000000
4, 2793, 16272.000000
5, 2793, 687904.000000
9, 2783, -687872.000000
10, 2783, -1375744.000000
11, 2783, 17167.244141
8, 2783, -16256.000000
7, 2783, 64.000000
6, 2783, 1375744.000000
3, 2783, 192.000000
4, 2783, 16256.000000
5, 2783, 687872.000000
3, 2773, 183.000000
4, 2773, 16238.000000
5, 2773, 687836.000000
3, 2763, 174.000000
4, 2763, 16220.000000
5, 2763, 687800.000000
3, 2753, 165.000000
4, 2753, 16202.000000
5, 2753, 687764.000000
3, 2743, 156.000000
4, 2743, 16184.000000
5, 2743, 687728.000000
7, 2733, 109.000000
8, 2733, -16166.000000
6, 2733, 1375384.000000
5, 2733, 687692.000000
3, 2733, 147.000000
4, 2733, 16166.000000
3, 2723, 138.000000
4, 2723, 16148.000000
5, 2723, 687656.000000
3, 2713, 129.000000
4, 2713, 16130.000000
5, 2713, 687620.000000
3, 2703, 120.000000
4, 2703, 16112.000000
5, 2703, 687584.000000
3, 2693, 111.000000
4, 2693, 16094.000000
5, 2693, 687548.000000
9, 2683, -687516.000000
10, 2683, -1375032.000000
11, 2683, 17158.378906
8, 2683, -16078.000000
7, 2683, -103.000000
6, 2683, 1375032.000000
3, 2683, 103.000000
4, 2683, 16078.000000
5, 2683, 687516.000000
3, 2673, 94.000000
4, 2673, 16060.000000
5, 2673, 687480.000000
3, 2663, 85.000000
4, 2663, 16042.000000
5, 2663, 687444.000000
3, 2653, 76.000000
4, 2653, 16024.000000
5, 2653, 687408.000000
3, 2643, 67.000000
4, 2643, 16006.000000
5, 2643, 687372.000000
7, 2633, -58.000000
8, 2633, -15988.000000
6, 2633, 1374672.000000
5, 2633, 687336.000000
3, 2633, 58.000000
4, 2633, 15988.000000
3, 2623, 49.000000
4, 2623, 15970.000000
5, 2623, 687300.000000
3, 2613, 40.000000
4, 2613, 15952.000000
5, 2613, 687264.000000
3, 2603, 31.000000
4, 2603, 15934.000000
5, 2603, 687228.000000
3, 2593, 22.000000
4, 2593, 15916.000000
5, 2593, 687192.000000
9, 2583, -687160.000000
10, 2583, -1374320.000000
11, 2583, 17149.513672
8, 2583, -15900.000000
7, 2583, -14.000000
6, 2583, 1374320.000000
3, 2583, 14.000000
4, 2583, 15900.000000
5, 2583, 687160.000000
3, 2573, 5.000000
4, 2573, 15882.000000
5, 2573, 687124.000000
3, 2563, 252.000000
4, 2563, 15864.000000
5, 2563, 687088.000000
3, 2553, 243.000000
4, 2553, 15846.000000
5, 2553, 687052.000000
3, 2543, 234.000000
4, 2543, 15828.000000
5, 2543, 687016.000000
7, 2533, 31.000000
8, 2533, -15810.000000
6, 2533, 1373960.000000
5, 2533, 686980.000000
3, 2533, 225.000000
4, 2533, 15810.000000
3, 2523, 216.000000
4, 2523, 15792.000000
5, 2523, 686944.000000
3, 2513, 207.000000
4, 2513, 15774.000000
5, 2513, 686908.000000
3, 2503, 198.000000
4, 2503, 15756.000000
5, 2503, 686872.000000
3, 2493, 189.000000
4, 2493, 15738.000000
5, 2493, 686836.000000
9, 2483, -686804.000000
10, 2483, -1373608.000000
11, 2483, 17140.648438
8, 2483, -15722.000000
7, 2483, 75.000000
6, 2483, 1373608.000000
3, 2483, 181.000000
4, 2483, 15722.000000
5, 2483, 686804.000000
3, 2473, 172.000000
4, 2473, 15704.000000
5, 2473, 686768.000000
3, 2463, 163.000000
4, 2463, 15686.000000
5, 2463, 686732.000000
3, 2453, 154.000000
4, 2453, 15668.000000
5, 2453, 686696.000000
3, 2443, 145.000000
4, 2443, 15650.000000
5, 2443, 686660.000000
7, 2433, 120.000000
8, 2433, -15632.000000
6, 2433, 1373248.000000
5, 2433, 686624.000000
3, 2433, 136.000000
4, 2433, 15632.000000
3, 2423, 127.000000
4, 2423, 15614.000000
5, 2423, 686588.000000
3, 2413, 118.000000
4, 2413, 15596.000000
5, 2413, 686552.000000
3, 2403, 109.000000
4, 2403, 15578.000000
5, 2403, 686516.000000
3, 2393, 100.000000
4, 2393, 15560.000000
5, 2393, 686480.000000
9, 2383, -686448.000000
10, 2383, -1372896.000000
11, 2383, 17131.783203
8, 2383, -15544.000000
7, 2383, -92.000000
6, 2383, 1372896.000000
3, 2383, 92.000000
4, 2383, 15544.000000
5, 2383, 686448.000000
3, 2373, 83.000000
4, 2373, 15526.000000
5, 2373, 686412.000000
3, 2363, 74.000000
4, 2363, 15508.000000
5, 2363, 686376.000000
3, 2353, 65.000000
4, 2353, 15490.000000
5, 2353, 686340.000000
3, 2343, 56.000000
4, 2343, 15472.000000
5, 2343, 686304.000000
7, 2333, -47.000000
8, 2333, -15454.000000
6, 2333, 1372536.000000
5, 2333, 686268.000000
3, 2333, 47.000000
4, 2333, 15454.000000
3, 2323, 38.000000
4, 2323, 15436.000000
5, 2323, 686232.000000
3, 2313, 29.000000
